Time (s);Electrode;Attention;Meditation;Sampling Rate
0.271484;83.000000;50.000000;63.000000;
0.273438;51.000000;50.000000;63.000000;
0.275391;28.000000;50.000000;63.000000;
0.277344;55.000000;50.000000;63.000000;
0.279297;101.000000;50.000000;63.000000;
0.281250;114.000000;50.000000;63.000000;
0.283203;58.000000;50.000000;63.000000;
0.285156;84.000000;50.000000;63.000000;
0.287109;108.000000;50.000000;63.000000;
0.289063;129.000000;50.000000;63.000000;
0.291016;119.000000;50.000000;63.000000;
0.292969;101.000000;50.000000;63.000000;
0.294922;92.000000;50.000000;63.000000;
0.296875;73.000000;50.000000;63.000000;
0.298828;58.000000;50.000000;63.000000;
0.300781;59.000000;50.000000;63.000000;
0.302734;67.000000;50.000000;63.000000;
0.304688;60.000000;50.000000;63.000000;
0.306641;45.000000;50.000000;63.000000;
0.308594;36.000000;50.000000;63.000000;
0.310547;42.000000;50.000000;63.000000;
0.312500;43.000000;50.000000;63.000000;
0.314453;37.000000;50.000000;63.000000;
0.316406;45.000000;50.000000;63.000000;
0.318359;65.000000;50.000000;63.000000;
0.320313;90.000000;50.000000;63.000000;
0.322266;125.000000;50.000000;63.000000;
0.324219;128.000000;50.000000;63.000000;
0.326172;96.000000;50.000000;63.000000;
0.328125;77.000000;50.000000;63.000000;
0.330078;82.000000;50.000000;63.000000;
0.332031;88.000000;50.000000;63.000000;
0.333984;77.000000;50.000000;63.000000;
0.335938;64.000000;50.000000;63.000000;
0.337891;65.000000;50.000000;63.000000;
0.339844;85.000000;50.000000;63.000000;
0.341797;105.000000;50.000000;63.000000;
0.343750;84.000000;50.000000;63.000000;
0.345703;44.000000;50.000000;63.000000;
0.347656;52.000000;50.000000;63.000000;
0.349609;88.000000;50.000000;63.000000;
0.351563;107.000000;50.000000;63.000000;
0.353516;85.000000;50.000000;63.000000;
0.355469;61.000000;50.000000;63.000000;
0.357422;66.000000;50.000000;63.000000;
0.359375;69.000000;50.000000;63.000000;
0.361328;49.000000;50.000000;63.000000;
0.363281;41.000000;50.000000;63.000000;
0.365234;69.000000;50.000000;63.000000;
0.367188;83.000000;50.000000;63.000000;
0.369141;60.000000;50.000000;63.000000;
0.371094;36.000000;50.000000;63.000000;
0.373047;54.000000;50.000000;63.000000;
0.375000;82.000000;50.000000;63.000000;
0.376953;102.000000;50.000000;63.000000;
0.378906;120.000000;50.000000;63.000000;
0.380859;140.000000;50.000000;63.000000;
0.382813;168.000000;50.000000;63.000000;
0.384766;172.000000;50.000000;63.000000;
0.386719;160.000000;50.000000;63.000000;
0.388672;138.000000;50.000000;63.000000;
0.390625;133.000000;50.000000;63.000000;
0.392578;135.000000;50.000000;63.000000;
0.394531;144.000000;50.000000;63.000000;
0.396484;131.000000;50.000000;63.000000;
0.398438;90.000000;50.000000;63.000000;
0.400391;69.000000;50.000000;63.000000;
0.402344;91.000000;50.000000;63.000000;
0.404297;107.000000;50.000000;63.000000;
0.406250;90.000000;50.000000;63.000000;
0.408203;75.000000;50.000000;63.000000;
0.410156;81.000000;50.000000;63.000000;
0.412109;104.000000;50.000000;63.000000;
0.414063;134.000000;50.000000;63.000000;
0.416016;154.000000;50.000000;63.000000;
0.417969;146.000000;50.000000;63.000000;
0.419922;107.000000;50.000000;63.000000;
0.421875;98.000000;50.000000;63.000000;
0.423828;96.000000;50.000000;63.000000;
0.425781;85.000000;50.000000;63.000000;
0.427734;83.000000;50.000000;63.000000;
0.429688;83.000000;50.000000;63.000000;
0.431641;87.000000;50.000000;63.000000;
0.433594;97.000000;50.000000;63.000000;
0.435547;104.000000;50.000000;63.000000;
0.437500;114.000000;50.000000;63.000000;
0.439453;100.000000;50.000000;63.000000;
0.441406;68.000000;50.000000;63.000000;
0.443359;42.000000;50.000000;63.000000;
0.445313;23.000000;50.000000;63.000000;
0.447266;28.000000;50.000000;63.000000;
0.449219;48.000000;50.000000;63.000000;
0.451172;48.000000;50.000000;63.000000;
0.453125;54.000000;50.000000;63.000000;
0.455078;80.000000;50.000000;63.000000;
0.457031;113.000000;50.000000;63.000000;
0.458984;137.000000;50.000000;63.000000;
0.460938;156.000000;50.000000;63.000000;
0.462891;177.000000;50.000000;63.000000;
0.464844;185.000000;50.000000;63.000000;
0.466797;150.000000;50.000000;63.000000;
0.468750;102.000000;50.000000;63.000000;
0.470703;86.000000;50.000000;63.000000;
0.472656;89.000000;50.000000;63.000000;
0.474609;91.000000;50.000000;63.000000;
0.476563;85.000000;50.000000;63.000000;
0.478516;80.000000;50.000000;63.000000;
0.480469;80.000000;50.000000;63.000000;
0.482422;80.000000;50.000000;63.000000;
0.484375;80.000000;50.000000;63.000000;
0.486328;86.000000;50.000000;63.000000;
0.488281;99.000000;50.000000;63.000000;
0.490234;102.000000;50.000000;63.000000;
0.492188;84.000000;50.000000;63.000000;
0.494141;67.000000;50.000000;63.000000;
0.496094;77.000000;50.000000;63.000000;
0.498047;109.000000;50.000000;63.000000;
0.500000;125.000000;50.000000;63.000000;
0.501953;121.000000;50.000000;63.000000;
0.503906;120.000000;50.000000;63.000000;
0.505859;114.000000;50.000000;63.000000;
0.507813;92.000000;50.000000;63.000000;
0.509766;73.000000;50.000000;63.000000;
0.511719;89.000000;50.000000;63.000000;
0.513672;118.000000;50.000000;63.000000;
0.515625;109.000000;50.000000;63.000000;
0.517578;97.000000;50.000000;63.000000;
0.519531;102.000000;50.000000;63.000000;
0.521484;106.000000;50.000000;63.000000;
0.523438;98.000000;50.000000;63.000000;
0.525391;84.000000;50.000000;63.000000;
0.527344;71.000000;50.000000;63.000000;
0.529297;55.000000;50.000000;63.000000;
0.531250;42.000000;50.000000;63.000000;
0.533203;44.000000;50.000000;63.000000;
0.535156;64.000000;50.000000;63.000000;
0.537109;71.000000;50.000000;63.000000;
0.539063;73.000000;50.000000;63.000000;
0.541016;84.000000;50.000000;63.000000;
0.542969;83.000000;50.000000;63.000000;
0.544922;67.000000;50.000000;63.000000;
0.546875;51.000000;50.000000;63.000000;
0.548828;44.000000;50.000000;63.000000;
0.550781;54.000000;50.000000;63.000000;
0.552734;72.000000;50.000000;63.000000;
0.554688;108.000000;50.000000;63.000000;
0.556641;140.000000;50.000000;63.000000;
0.558594;156.000000;50.000000;63.000000;
0.560547;160.000000;50.000000;63.000000;
0.562500;133.000000;50.000000;63.000000;
0.564453;75.000000;50.000000;63.000000;
0.566406;18.000000;50.000000;63.000000;
0.568359;43.000000;50.000000;63.000000;
0.570313;120.000000;50.000000;63.000000;
0.572266;171.000000;50.000000;63.000000;
0.574219;186.000000;50.000000;63.000000;
0.576172;203.000000;50.000000;63.000000;
0.578125;247.000000;50.000000;63.000000;
0.580078;301.000000;50.000000;63.000000;
0.582031;347.000000;50.000000;63.000000;
0.583984;388.000000;50.000000;63.000000;
0.585938;428.000000;50.000000;63.000000;
0.587891;436.000000;50.000000;63.000000;
0.589844;445.000000;50.000000;63.000000;
0.591797;461.000000;50.000000;63.000000;
0.593750;474.000000;50.000000;63.000000;
0.595703;482.000000;50.000000;63.000000;
0.597656;519.000000;50.000000;63.000000;
0.599609;589.000000;50.000000;63.000000;
0.601563;648.000000;50.000000;63.000000;
0.603516;667.000000;50.000000;63.000000;
0.605469;673.000000;50.000000;63.000000;
0.607422;653.000000;50.000000;63.000000;
0.609375;613.000000;50.000000;63.000000;
0.611328;626.000000;50.000000;63.000000;
0.613281;691.000000;50.000000;63.000000;
0.615234;739.000000;50.000000;63.000000;
0.617188;732.000000;50.000000;63.000000;
0.619141;701.000000;50.000000;63.000000;
0.621094;679.000000;50.000000;63.000000;
0.623047;683.000000;50.000000;63.000000;
0.625000;677.000000;50.000000;63.000000;
0.626953;637.000000;50.000000;63.000000;
0.628906;597.000000;50.000000;63.000000;
0.630859;565.000000;50.000000;63.000000;
0.632813;512.000000;50.000000;63.000000;
0.634766;440.000000;50.000000;63.000000;
0.636719;371.000000;50.000000;63.000000;
0.638672;312.000000;50.000000;63.000000;
0.640625;300.000000;50.000000;63.000000;
0.642578;341.000000;50.000000;63.000000;
0.644531;368.000000;50.000000;63.000000;
0.646484;344.000000;50.000000;63.000000;
0.648438;296.000000;50.000000;63.000000;
0.650391;243.000000;50.000000;63.000000;
0.652344;185.000000;50.000000;63.000000;
0.654297;153.000000;50.000000;63.000000;
0.656250;153.000000;50.000000;63.000000;
0.658203;122.000000;50.000000;63.000000;
0.660156;12.000000;50.000000;63.000000;
0.662109;-101.000000;50.000000;63.000000;
0.664063;-136.000000;50.000000;63.000000;
0.666016;-124.000000;50.000000;63.000000;
0.667969;-126.000000;50.000000;63.000000;
0.669922;-150.000000;50.000000;63.000000;
0.671875;-182.000000;50.000000;63.000000;
0.673828;-259.000000;50.000000;63.000000;
0.675781;-343.000000;50.000000;63.000000;
0.677734;-364.000000;50.000000;63.000000;
0.679688;-365.000000;50.000000;63.000000;
0.681641;-370.000000;50.000000;63.000000;
0.683594;-404.000000;50.000000;63.000000;
0.685547;-498.000000;50.000000;63.000000;
0.687500;-563.000000;50.000000;63.000000;
0.689453;-577.000000;50.000000;63.000000;
0.691406;-603.000000;50.000000;63.000000;
0.693359;-631.000000;50.000000;63.000000;
0.695313;-689.000000;50.000000;63.000000;
0.697266;-838.000000;50.000000;63.000000;
0.699219;-1025.000000;50.000000;63.000000;
0.701172;-1098.000000;50.000000;63.000000;
0.703125;-1075.000000;50.000000;63.000000;
0.705078;-1078.000000;50.000000;63.000000;
0.707031;-1179.000000;50.000000;63.000000;
0.708984;-1334.000000;50.000000;63.000000;
0.710938;-1489.000000;50.000000;63.000000;
0.712891;-1609.000000;50.000000;63.000000;
0.714844;-1732.000000;50.000000;63.000000;
0.716797;-1884.000000;50.000000;63.000000;
0.718750;-2048.000000;50.000000;63.000000;
0.720703;-2048.000000;50.000000;63.000000;
0.722656;-2048.000000;50.000000;63.000000;
0.724609;-2048.000000;50.000000;63.000000;
0.726563;-2048.000000;50.000000;63.000000;
0.728516;-2048.000000;50.000000;63.000000;
0.730469;-2048.000000;50.000000;63.000000;
0.732422;-2048.000000;43.000000;75.000000;
0.734375;-2048.000000;43.000000;75.000000;
0.736328;-2048.000000;43.000000;75.000000;
0.738281;-2048.000000;43.000000;75.000000;
0.740234;-2008.000000;43.000000;75.000000;
0.742188;-1940.000000;43.000000;75.000000;
0.744141;-1873.000000;43.000000;75.000000;
0.746094;-1802.000000;43.000000;75.000000;
0.748047;-1737.000000;43.000000;75.000000;
0.750000;-1671.000000;43.000000;75.000000;
0.751953;-1610.000000;43.000000;75.000000;
0.753906;-1549.000000;43.000000;75.000000;
0.755859;-1491.000000;43.000000;75.000000;
0.757813;-1434.000000;43.000000;75.000000;
0.759766;-1379.000000;43.000000;75.000000;
0.761719;-1324.000000;43.000000;75.000000;
0.763672;-1274.000000;43.000000;75.000000;
0.765625;-1223.000000;43.000000;75.000000;
0.767578;-1175.000000;43.000000;75.000000;
0.769531;-1129.000000;43.000000;75.000000;
0.771484;-1084.000000;43.000000;75.000000;
0.773438;-1043.000000;43.000000;75.000000;
0.775391;-1000.000000;43.000000;75.000000;
0.777344;-961.000000;43.000000;75.000000;
0.779297;-922.000000;43.000000;75.000000;
0.781250;-885.000000;43.000000;75.000000;
0.783203;-850.000000;43.000000;75.000000;
0.785156;-813.000000;43.000000;75.000000;
0.787109;-780.000000;43.000000;75.000000;
0.789063;-749.000000;43.000000;75.000000;
0.791016;-718.000000;43.000000;75.000000;
0.792969;-690.000000;43.000000;75.000000;
0.794922;-661.000000;43.000000;75.000000;
0.796875;-633.000000;43.000000;75.000000;
0.798828;-606.000000;43.000000;75.000000;
0.800781;-582.000000;43.000000;75.000000;
0.802734;-556.000000;43.000000;75.000000;
0.804688;-533.000000;43.000000;75.000000;
0.806641;-509.000000;43.000000;75.000000;
0.808594;-488.000000;43.000000;75.000000;
0.810547;-468.000000;43.000000;75.000000;
0.812500;-446.000000;43.000000;75.000000;
0.814453;-426.000000;43.000000;75.000000;
0.816406;-408.000000;43.000000;75.000000;
0.818359;-390.000000;43.000000;75.000000;
0.820313;-373.000000;43.000000;75.000000;
0.822266;-356.000000;43.000000;75.000000;
0.824219;-340.000000;43.000000;75.000000;
0.826172;-324.000000;43.000000;75.000000;
0.828125;-309.000000;43.000000;75.000000;
0.830078;-294.000000;43.000000;75.000000;
0.832031;-279.000000;43.000000;75.000000;
0.833984;-264.000000;43.000000;75.000000;
0.835938;-251.000000;43.000000;75.000000;
0.837891;-237.000000;43.000000;75.000000;
0.839844;-226.000000;43.000000;75.000000;
0.841797;-213.000000;43.000000;75.000000;
0.843750;-198.000000;43.000000;75.000000;
0.845703;-181.000000;43.000000;75.000000;
0.847656;-165.000000;43.000000;75.000000;
0.849609;-150.000000;43.000000;75.000000;
0.851563;-132.000000;43.000000;75.000000;
0.853516;-108.000000;43.000000;75.000000;
0.855469;-85.000000;43.000000;75.000000;
0.857422;-60.000000;43.000000;75.000000;
0.859375;-33.000000;43.000000;75.000000;
0.861328;0.000000;43.000000;75.000000;
0.863281;32.000000;43.000000;75.000000;
0.865234;64.000000;43.000000;75.000000;
0.867188;106.000000;43.000000;75.000000;
0.869141;151.000000;43.000000;75.000000;
0.871094;182.000000;43.000000;75.000000;
0.873047;210.000000;43.000000;75.000000;
0.875000;245.000000;43.000000;75.000000;
0.876953;273.000000;43.000000;75.000000;
0.878906;281.000000;43.000000;75.000000;
0.880859;300.000000;43.000000;75.000000;
0.882813;376.000000;43.000000;75.000000;
0.884766;491.000000;43.000000;75.000000;
0.886719;554.000000;43.000000;75.000000;
0.888672;603.000000;43.000000;75.000000;
0.890625;712.000000;43.000000;75.000000;
0.892578;864.000000;43.000000;75.000000;
0.894531;1025.000000;43.000000;75.000000;
0.896484;1133.000000;43.000000;75.000000;
0.898438;1192.000000;43.000000;75.000000;
0.900391;1234.000000;43.000000;75.000000;
0.902344;1302.000000;43.000000;75.000000;
0.904297;1377.000000;43.000000;75.000000;
0.906250;1388.000000;43.000000;75.000000;
0.908203;1386.000000;43.000000;75.000000;
0.910156;1416.000000;43.000000;75.000000;
0.912109;1451.000000;43.000000;75.000000;
0.914063;1501.000000;43.000000;75.000000;
0.916016;1588.000000;43.000000;75.000000;
0.917969;1632.000000;43.000000;75.000000;
0.919922;1572.000000;43.000000;75.000000;
0.921875;1430.000000;43.000000;75.000000;
0.923828;1312.000000;43.000000;75.000000;
0.925781;1304.000000;43.000000;75.000000;
0.927734;1335.000000;43.000000;75.000000;
0.929688;1322.000000;43.000000;75.000000;
0.931641;1270.000000;43.000000;75.000000;
0.933594;1207.000000;43.000000;75.000000;
0.935547;1232.000000;43.000000;75.000000;
0.937500;1302.000000;43.000000;75.000000;
0.939453;1318.000000;43.000000;75.000000;
0.941406;1312.000000;43.000000;75.000000;
0.943359;1332.000000;43.000000;75.000000;
0.945313;1355.000000;43.000000;75.000000;
0.947266;1324.000000;43.000000;75.000000;
0.949219;1250.000000;43.000000;75.000000;
0.951172;1178.000000;43.000000;75.000000;
0.953125;1153.000000;43.000000;75.000000;
0.955078;1173.000000;43.000000;75.000000;
0.957031;1240.000000;43.000000;75.000000;
0.958984;1286.000000;43.000000;75.000000;
0.960938;1276.000000;43.000000;75.000000;
0.962891;1229.000000;43.000000;75.000000;
0.964844;1117.000000;43.000000;75.000000;
0.966797;1001.000000;43.000000;75.000000;
0.968750;963.000000;43.000000;75.000000;
0.970703;982.000000;43.000000;75.000000;
0.972656;1034.000000;43.000000;75.000000;
0.974609;1036.000000;43.000000;75.000000;
0.976563;970.000000;43.000000;75.000000;
0.978516;899.000000;43.000000;75.000000;
0.980469;816.000000;43.000000;75.000000;
0.982422;739.000000;43.000000;75.000000;
0.984375;758.000000;43.000000;75.000000;
0.986328;838.000000;43.000000;75.000000;
0.988281;842.000000;43.000000;75.000000;
0.990234;795.000000;43.000000;75.000000;
0.992188;745.000000;43.000000;75.000000;
0.994141;705.000000;43.000000;75.000000;
0.996094;683.000000;43.000000;75.000000;
0.998047;647.000000;43.000000;75.000000;
1.000000;615.000000;43.000000;75.000000;
1.001953;598.000000;43.000000;75.000000;
1.003906;588.000000;43.000000;75.000000;
1.005859;562.000000;43.000000;75.000000;
1.007813;515.000000;43.000000;75.000000;
1.009766;475.000000;43.000000;75.000000;
1.011719;460.000000;43.000000;75.000000;
1.013672;464.000000;43.000000;75.000000;
1.015625;455.000000;43.000000;75.000000;
1.017578;410.000000;43.000000;75.000000;
1.019531;385.000000;43.000000;75.000000;
1.021484;407.000000;43.000000;75.000000;
1.023438;476.000000;43.000000;75.000000;
1.025391;592.000000;43.000000;75.000000;
1.027344;674.000000;43.000000;75.000000;
1.029297;659.000000;43.000000;75.000000;
1.031250;614.000000;43.000000;75.000000;
1.033203;650.000000;43.000000;75.000000;
1.035156;681.000000;43.000000;75.000000;
1.037109;628.000000;43.000000;75.000000;
1.039063;587.000000;43.000000;75.000000;
1.041016;586.000000;43.000000;75.000000;
1.042969;589.000000;43.000000;75.000000;
1.044922;600.000000;43.000000;75.000000;
1.046875;627.000000;43.000000;75.000000;
1.048828;641.000000;43.000000;75.000000;
1.050781;630.000000;43.000000;75.000000;
1.052734;589.000000;43.000000;75.000000;
1.054688;565.000000;43.000000;75.000000;
1.056641;535.000000;43.000000;75.000000;
1.058594;454.000000;43.000000;75.000000;
1.060547;384.000000;43.000000;75.000000;
1.062500;375.000000;43.000000;75.000000;
1.064453;396.000000;43.000000;75.000000;
1.066406;380.000000;43.000000;75.000000;
1.068359;332.000000;43.000000;75.000000;
1.070313;312.000000;43.000000;75.000000;
1.072266;300.000000;43.000000;75.000000;
1.074219;236.000000;43.000000;75.000000;
1.076172;169.000000;43.000000;75.000000;
1.078125;169.000000;43.000000;75.000000;
1.080078;183.000000;43.000000;75.000000;
1.082031;193.000000;43.000000;75.000000;
1.083984;208.000000;43.000000;75.000000;
1.085938;216.000000;43.000000;75.000000;
1.087891;217.000000;43.000000;75.000000;
1.089844;224.000000;43.000000;75.000000;
1.091797;227.000000;43.000000;75.000000;
1.093750;245.000000;43.000000;75.000000;
1.095703;262.000000;43.000000;75.000000;
1.097656;247.000000;43.000000;75.000000;
1.099609;234.000000;43.000000;75.000000;
1.101563;264.000000;43.000000;75.000000;
1.103516;339.000000;43.000000;75.000000;
1.105469;411.000000;43.000000;75.000000;
1.107422;419.000000;43.000000;75.000000;
1.109375;371.000000;43.000000;75.000000;
1.111328;349.000000;43.000000;75.000000;
1.113281;378.000000;43.000000;75.000000;
1.115234;421.000000;43.000000;75.000000;
1.117188;452.000000;43.000000;75.000000;
1.119141;471.000000;43.000000;75.000000;
1.121094;472.000000;43.000000;75.000000;
1.123047;428.000000;43.000000;75.000000;
1.125000;392.000000;43.000000;75.000000;
1.126953;413.000000;43.000000;75.000000;
1.128906;473.000000;43.000000;75.000000;
1.130859;524.000000;43.000000;75.000000;
1.132813;524.000000;43.000000;75.000000;
1.134766;515.000000;43.000000;75.000000;
1.136719;576.000000;43.000000;75.000000;
1.138672;659.000000;43.000000;75.000000;
1.140625;673.000000;43.000000;75.000000;
1.142578;648.000000;43.000000;75.000000;
1.144531;635.000000;43.000000;75.000000;
1.146484;620.000000;43.000000;75.000000;
1.148438;600.000000;43.000000;75.000000;
1.150391;582.000000;43.000000;75.000000;
1.152344;580.000000;43.000000;75.000000;
1.154297;604.000000;43.000000;75.000000;
1.156250;642.000000;43.000000;75.000000;
1.158203;676.000000;43.000000;75.000000;
1.160156;711.000000;43.000000;75.000000;
1.162109;672.000000;43.000000;75.000000;
1.164063;552.000000;43.000000;75.000000;
1.166016;466.000000;43.000000;75.000000;
1.167969;456.000000;43.000000;75.000000;
1.169922;472.000000;43.000000;75.000000;
1.171875;461.000000;43.000000;75.000000;
1.173828;455.000000;43.000000;75.000000;
1.175781;465.000000;43.000000;75.000000;
1.177734;493.000000;43.000000;75.000000;
1.179688;552.000000;43.000000;75.000000;
1.181641;581.000000;43.000000;75.000000;
1.183594;536.000000;43.000000;75.000000;
1.185547;450.000000;43.000000;75.000000;
1.187500;368.000000;43.000000;75.000000;
1.189453;352.000000;43.000000;75.000000;
1.191406;387.000000;43.000000;75.000000;
1.193359;410.000000;43.000000;75.000000;
1.195313;407.000000;43.000000;75.000000;
1.197266;394.000000;43.000000;75.000000;
1.199219;397.000000;43.000000;75.000000;
1.201172;387.000000;43.000000;75.000000;
1.203125;337.000000;43.000000;75.000000;
1.205078;294.000000;43.000000;75.000000;
1.207031;252.000000;43.000000;75.000000;
1.208984;213.000000;43.000000;75.000000;
